"","state","PUMA","count","arrest_per_pop","arrest_density"
"1662","OH","04101",526.564640264553,41.9539989056293,3.05889948172572
"1663","OH","04102",454.774639311858,39.2486958929713,6.21262647031719
"1664","OH","04103",336.516810002632,27.4237478610245,2.84519644690242
"1665","OH","04104",180.613883549044,21.2988070222929,2.33101519812188
"1666","OH","04105",985.092195188526,23.4227880064799,20.1739936660437
"1667","OH","04106",583.58166649527,37.6820343833712,6.18979045158582
"1668","OH","04107",355.929098440153,41.6925264659896,5.88794324559219
"1669","OH","04108",519.330451146963,42.4150972841362,5.30668207957497
"1670","OH","04109",291.726148303948,28.2242790541745,0.999168945784303
"1671","OH","04110",398.947481324993,34.1389253230355,4.22054911327549
"1672","OH","04111",285.81320406782,21.3388983177408,1.03098543126951
"1673","OH","04200",442.52599858126,24.5139595934666,0.12129756586741
"1674","OH","04300",377.577892262256,24.5037245935658,0.362555210485606
"1675","OH","04400",262.2811529248,22.9006507399633,0.247511655199239
"1676","OH","04500",328.727479680731,22.0889315737623,0.0884186018233256
"1677","OH","04601",271.920586172887,26.8855631968447,0.418319098643408
"1678","OH","04602",638.430716603813,45.5338932033245,2.5185369639327
"1679","OH","04603",829.320574291507,30.4281993869568,5.13080565617973
"1680","OH","04604",305.229587567635,24.4086035639852,2.24362588045191
"1681","OH","04700",584.960503001001,24.9099562662778,0.543218751367728
"1682","OH","04800",266.894899667541,24.815890252677,0.0937639614970387
"1683","OH","04900",247.39659247828,21.4270390159605,0.0561012125961963
"1684","OH","05000",532.852310357637,21.5076613666049,0.145764856822244
"1685","OH","05100",310.43639421097,21.8018396102936,0.111725848972603
"1686","OH","05200",295.974002662885,22.0431967425996,0.073486981814114
"1687","OH","05301",309.073612009334,20.5378172642258,0.395121981349906
"1688","OH","05302",324.236717081167,25.1775677186804,1.19097304584704
"1689","OH","05401",312.627200437317,21.7616038171597,1.52240863276565
"1690","OH","05402",396.2143606493,23.4682438339928,2.39014952171093
"1691","OH","05403",696.476369788596,24.4043719047127,0.824022202768149
"1692","OH","05501",392.668616203637,32.7496760803701,1.05019693011412
"1693","OH","05502",485.433280670744,34.3669579235925,3.77156366595041
"1694","OH","05503",633.010438932156,44.3719640356201,8.76698912883082
"1695","OH","05504",870.830069688303,31.8332384006544,11.2317024834096
"1696","OH","05505",431.196134059549,36.6071936547711,5.22893956720722
"1697","OH","05506",332.733745231702,32.7784203755001,2.42732113005402
"1698","OH","05507",154.937950630314,22.5265993937648,0.790946657257922
"1699","OH","05600",280.632543038976,20.2432765663259,0.949419234032505
"1700","OH","05700",304.745282322438,21.6993222958158,0.140359994490282
"1701","OK","00100",497.817625090506,28.5347715860659,0.0509927836849475
"1702","OK","00200",514.313604948446,29.8187386913524,0.0960545963207497
"1703","OK","00300",534.077653548194,28.6291961162259,0.0243544400133592
"1704","OK","00400",326.59328400596,29.3356044198294,0.0178145850215827
"1705","OK","00500",407.846427505667,29.472931601797,0.00971558477188532
"1706","OK","00601",626.920815585147,37.243558224033,0.450283805536987
"1707","OK","00602",325.031095680522,27.1334081042259,0.0249790382978371
"1708","OK","00701",355.040369053969,31.6774062325097,0.0458990831237874
"1709","OK","00702",480.037783166323,29.9630349645043,0.0477035690978621
"1710","OK","00800",447.330062936468,23.7890907751791,0.190746227901497
"1711","OK","00900",1508.66832567606,30.8331969277755,1.04399114257234
"1712","OK","01001",577.81914685551,31.8972755647535,3.90992476275851
